 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.54857895,0.559256433,0.618020237,0.613427694,0.613427694,0.999089835,0.797413531,0.809352674,0.303313765,0.781742466,0.00019716,0.000130225,0.45998507,0.0,0.0,0.171379209,0.171379209,0.171379209,0.240143708,0.316333027,0.032366865,0.114648644,0.173834451,0.022077673,0.84800256,0.689177342,0.689177342,0.21758396,7210000000.0,0.000439422,0.262087481,0.36707835,0.018079819,0.012523597,0.630612252,0.003338531,0.078967258,0.921032742,0.013949925,0.369637181,0.005365848,0.114669337,0.172852726,0.400140403,0.223388306,0.003118501,0.002028034,0.00012821,0.005994488,0.04016129,0.027968803,0.403970964,0.000736118,0.895940497,0.615846371,0.797092707,0.032306116,0.013482729,0.002049848,0.08333592,0.336522947,0.277170197,0.012216919,0.982249385,0.740130813,0.329183924,0.0,0.937074366,0.002265567,0.076739229,0.00014286,0.000113099,0.593986208,1650000000.0,0.671562406,0.022529576,0.982249385,0.329183924,0.110933234,0.617823205,0.451373251,0.553731908,0.311363749,0.016225264,0,0.811954695,0.000608211,0.623937251,0.61342954,0.841054727,0.277200341,0.026791157,0.565158396,1,0.048660117,6,0,781
0.554770146,0.623964239,0.609186787,0.600354574,0.600354574,0.999004907,0.797454342,0.809372725,0.303562714,0.781635799,7240000000.0,1920000000.0,0.464204055,0.0,0.058406721,0.194682061,0.194682061,0.194682061,0.249030916,0.321319941,0.108822239,0.117661428,0.199066054,0.02215574,0.848100436,0.690002416,0.690002416,0.217666097,9220000000.0,0.000510317,0.265064379,0.381599046,0.023224265,0.020010306,0.630613964,0.004326138,0.094899779,0.905100221,0.015032374,0.369637181,0.005365848,0.117649454,0.198122314,0.403336982,0.506746627,0.001740842,0.003631675,0.000351383,0.011219618,0.087580645,0.029023398,0.396214468,0.000306159,0.948284632,0.882792878,0.975960066,0.157802034,0.02024402,0.010482917,0.079576088,0.347316583,0.277065188,0.008042771,0.784575872,0.743964305,0.329274639,0.0,0.947363329,0.002428779,0.040941537,7810000000.0,7500000000.0,0.593961584,3880000000.0,0.671575812,0.018699784,0.784575872,0.329274639,0.110933234,0.661402627,0.464156619,0.585368166,0.317107384,0.012611081,0,0.843609053,0.000723349,0.624219211,0.60035511,0.843297724,0.277916267,0.026791619,0.565160601,1,0.040155617,6,0,794
0.476234583,0.530909289,0.528347342,0.598675392,0.598675392,0.998982838,0.797385033,0.809307105,0.303488029,0.781572782,6740000000.0,0.0,0.457290959,0.000144014,0.922866687,0.196494037,0.196494037,0.196494037,0.215278434,0.315519559,0.022626556,0.09754906,0.170369812,0.022094282,0.848052721,0.689126848,0.689126848,0.21756713,7670000000.0,0.000508795,0.26375271,0.373905592,0.020014914,0.009444944,0.632322502,0.001195524,0.034102246,0.965897754,0.005285466,0.369717703,0.005694891,0.097383035,0.169338662,0.397501149,0.124437781,0.00178345,0.003544576,9360000000.0,0.000145248,0.02483871,0.019617232,0.393387757,0.018504293,0.815685913,0.181133919,0.33667969,0.007273974,0.010508557,0.001193434,0.03193562,0.330534763,0.277318072,0.024886495,0.820039594,0.734969602,0.327131704,0.0,0.932018036,0.002231003,0.012993825,0.000108786,5840000000.0,0.593973495,68000000.0,0.671572472,0.440034933,0.820039594,0.327131704,0.110933234,0.643171168,0.459439597,0.552291142,0.314591822,0.014650924,0,0.796024102,0.001827747,0.624398076,0.598674255,0.840044204,0.275646499,0.026865705,0.565490436,1,0.110523469,6,0,800
0.495344416,0.535542957,0.542373789,0.612325055,0.612325055,0.998977523,0.797393057,0.809318563,0.303512924,0.78157629,0.000291867,0.000314443,0.471301678,0.0,0.043121773,0.189920357,0.189920357,0.189920357,0.215940248,0.324609182,0.02826807,0.097386206,0.171273631,0.022102263,0.848017077,0.689987498,0.690006946,0.217716038,6470000000.0,0.000447806,0.264062755,0.387737044,0.024248286,0.016859288,0.630612252,0.002122033,0.055567313,0.944432687,0.006300313,0.369637181,0.005365848,0.097407462,0.170281276,0.399909971,0.146926537,0.001002303,0.00630868,7950000000.0,0.00052047,0.028709677,0.021047839,0.393116393,0.005184495,0.893326113,0.544161688,0.692347877,0.256770693,0.018380992,0.025017616,0.054104446,0.367136558,0.277139128,0.015492378,0.887908622,0.739203109,0.327939729,0.0,0.9426731,0.002238821,0.054714351,0.000184211,0.000147952,0.594016659,0.000189866,0.671589079,0.145337476,0.887908622,0.327939729,0.110933234,0.672290895,0.472123551,0.614476983,0.317949612,0.012072595,0,0.79879156,0.000651506,0.624008038,0.612324138,0.840203031,0.276317848,0.026791157,0.565158396,1,0.069382041,6,0,815
0.497733145,0.562309202,0.553616361,0.663558137,0.663558137,0.99918181,0.797486437,0.809414648,0.303248748,0.781693484,0.000909365,0.000168767,0.4715315,0.0,0.0,0.170999958,0.170999958,0.170999958,0.221707478,0.320258895,0.012644252,0.108215943,0.174738269,0.022102752,0.848674811,0.689982478,0.689982478,0.217661673,6930000000.0,0.000460658,0.264875555,0.382074066,0.042288168,0.039283856,0.630612252,0.001110716,0.031925507,0.968074493,0.015467634,0.369637181,0.005365848,0.108212419,0.17379534,0.39705904,0.104947526,0.000744626,0.00849554,0.000349473,0.002233938,0.021612903,0.002793649,0.39398702,0.000160493,0.916395569,0.732719504,0.702818855,0.465115685,0.042370239,0.077454991,0.031456925,0.366816199,0.276975567,0.000132297,0.856631978,0.739628193,0.327109625,0.0,0.937330715,0.002255647,0.119596097,0.000276353,0.000295079,0.594085445,0.000495471,0.671649276,0.023507318,0.856631978,0.327109625,0.110933234,0.736418768,0.526782353,0.594429969,0.324382201,0.006830528,0,0.813951066,0.000178241,0.623904846,0.663557068,0.840979368,0.275584993,0.026791157,0.565158396,1,0.11734926,6,0,816
0.549212694,0.622546882,0.599550297,0.625218005,0.625218005,0.999203417,0.797723414,0.809605648,0.30361758,0.781839589,0.000272555,0.000221909,0.521686252,0.0,0.076121065,0.191015971,0.191015971,0.191015971,0.234187388,0.3382613,0.016138058,0.113427245,0.192513369,0.022100034,0.84803157,0.689560434,0.689560434,0.217592173,9730000000.0,0.000559502,0.264449728,0.397619314,0.062028512,0.057965382,0.630612252,0.00070856,0.021192974,0.978807026,0.008916933,0.369637181,0.005365848,0.112829156,0.188251263,0.394864574,0.109445277,0.003609508,0.001752221,8810000000.0,0.000815505,0.021935484,0.026764391,0.413581782,0.004429025,0.960440798,0.838200912,0.844920033,0.836078132,0.059093705,0.169774684,0.025711591,0.521687933,0.277002243,0.007910638,1.0,0.741297366,0.326908929,0.0,0.946747137,0.002502267,0.0288984,0.000363706,0.000367388,0.594148754,0.000964477,0.671777461,0.062591193,1.0,0.326908929,0.110933234,0.873022088,0.695139262,0.710234846,0.337787038,0.004571143,0,0.842024634,0.000808164,0.62454442,0.625213393,0.842350559,0.275293157,0.026791157,0.565158396,1,0.168439029,6,0,820
0.569053771,0.608427824,0.600513946,0.640121651,0.640121651,0.999416949,0.798082961,0.809795476,0.303799096,0.782078607,0.000297995,148000000.0,0.518834453,990000000.0,0.264500456,0.187686992,0.187686992,0.187686992,0.235038291,0.331576714,0.008999198,0.114322938,0.192664005,0.022098596,0.848051604,0.689505986,0.689505986,0.217608158,682000000.0,0.000465998,0.264243809,0.392738721,0.052349291,0.044839155,0.630617731,0.00064655,0.019469722,0.980530278,0.005423981,0.369637181,0.005365848,0.114294787,0.191720081,0.396000659,0.056971514,0.000850131,0.007437547,3520000000.0,7490000000.0,0.015645161,0.010164064,0.407385631,0.017007226,0.898402307,0.543214249,0.60574557,0.260377141,0.04515054,0.062094582,0.021821975,0.498153419,0.277054008,0.018919824,0.911769185,0.738483235,0.326794016,0.0,0.956747416,0.002593917,0.02086493,0.000446416,0.000406194,0.594194061,0.000508766,0.671618092,0.373615411,0.911769185,0.326794016,0.110933234,0.673250313,0.492609305,0.682726116,0.31760718,0.00546724,0,0.840414748,0.000505405,0.624745379,0.640119099,0.84225598,0.275248261,0.026792422,0.565164424,1,0.180966697,6,0,823
0.523862916,0.56607065,0.568713529,0.612216953,0.61202237,0.999149457,0.797551042,0.809438084,0.303429538,0.781723238,0.000114943,2920000000.0,0.470855456,860000000.0,0.187063468,0.205680334,0.205680334,0.205680334,0.228231067,0.323300559,0.019510867,0.1123687,0.182270091,0.022106308,0.848049369,0.689543179,0.689543179,0.217616577,8430000000.0,0.00050051,0.264165326,0.378050371,0.026245784,0.021523119,0.630619444,0.00142168,0.039665024,0.960334976,0.00623969,0.369637181,0.005365848,0.112340613,0.180974285,0.398777905,0.095952024,0.000497094,0.012726659,8500000000.0,0.000229975,0.020806452,0.009923182,0.398170552,0.004582331,0.862936371,0.462910127,0.529816665,0.079235881,0.022112242,0.010875561,0.038267758,0.365079731,0.277080189,0.01101739,0.856904857,0.737298855,0.327346225,0.0,0.937605973,0.002405378,0.018169488,0.000243728,0.00021771,0.594050563,9910000000.0,0.671603232,0.161027002,0.856904857,0.327346225,0.110933234,0.674923439,0.478322168,0.598391089,0.318026119,0.011141411,0,0.814610522,0.002039981,0.62600703,0.612215879,0.841042951,0.275810232,0.026792942,0.565166892,1,0.095978102,6,0,827
0.542972749,0.593600087,0.599817977,0.621247063,0.621247063,0.999172451,0.797565429,0.809472456,0.303406335,0.781732642,0.000239946,0.000273694,0.48805348,0.0,0.051219759,0.224600733,0.224600733,0.224600733,0.24137279,0.340171182,0.035981669,0.130689683,0.193944415,0.022152232,0.848163714,0.689755774,0.689755774,0.217638222,7380000000.0,0.000466722,0.264557739,0.397004583,0.035373369,0.030510164,0.630612252,0.001485514,0.041206881,0.958793119,0.028801377,0.369637181,0.005365848,0.130693569,0.192994495,0.3960931,0.136431784,0.001852434,0.00341222,0.000226995,0.006269097,0.025806452,0.033188902,0.415356957,0.000649413,0.939307614,0.812964377,0.828636817,0.168087479,0.033381992,0.0199168,0.044403722,0.417661867,0.277011043,0.005485676,0.961265795,0.741010781,0.327541975,0.0,0.947334889,0.002364163,0.04448241,0.000256411,0.00025763,0.59406845,0.000141694,0.671475775,0.010128067,0.961265795,0.327541975,0.110933234,0.494793345,0.374042354,0.674964783,0.298451044,0.008213287,0,0.83090251,0.00123679,0.624559381,0.621246112,0.841929525,0.275856395,0.026791157,0.565158396,1,0.092609651,6,0,857
0.510505533,0.543447449,0.558809358,0.60609118,0.60609118,0.999011031,0.797437741,0.809372464,0.303520901,0.781639027,0.000158191,4670000000.0,0.480006375,0.0,0.0,0.169187982,0.169187982,0.169187982,0.217074785,0.322274882,0.008061467,0.0970605,0.171574904,0.021999985,0.847938258,0.68918695,0.68918695,0.217569363,6580000000.0,0.000447906,0.26342013,0.384886927,0.031876344,0.026034109,0.630613622,0.000944747,0.027602261,0.972397739,0.005280822,0.369637181,0.005365848,0.097073624,0.170620617,0.397426124,0.068965517,0.00056202,0.011263059,8830000000.0,8020000000.0,0.017258065,0.006756459,0.393071165,0.011118831,0.869320686,0.461512849,0.531343714,0.091822853,0.026680084,0.015232733,0.031579323,0.395382029,0.27707784,0.013758053,0.97865853,0.737350376,0.327098,0.0,0.933981803,0.002327712,0.012927844,0.000312529,0.000276483,0.594095987,0.000144975,0.67160002,0.454581428,0.97865853,0.327098,0.110933234,0.665645259,0.477898929,0.619608092,0.316913047,0.009138835,0,0.803346208,0.000904699,0.620931885,0.606088567,0.840419949,0.275464448,0.026791709,0.565161029,1,0.133836737,6,0,859
0.511431775,0.574956389,0.561700305,0.602235547,0.602235547,0.999049277,0.797479105,0.809386916,0.303513166,0.781648431,5800000000.0,4570000000.0,0.461914228,0.000362036,0.142322097,0.197041844,0.197547512,0.197547512,0.232201948,0.318172172,0.047158825,0.114730071,0.187542366,0.022130819,0.848066838,0.689493349,0.689493349,0.217603443,664000000.0,0.00050892,0.264179313,0.37476249,0.020920372,0.012583485,0.630806085,0.004180231,0.092692808,0.907307192,0.011198628,0.371985739,0.005365848,0.11467748,0.185792927,0.408602093,0.188905547,0.000578252,0.010953091,667000000.0,0.003469299,0.041774194,0.148289588,0.435777119,0.006663819,0.908491008,0.519829242,0.810253096,0.029105124,0.012949277,0.00209776,0.073306766,0.341829762,0.277245984,0.020923425,0.738568897,0.74143662,0.32900011,0.003256603,0.939518728,0.002516591,0.014616108,0.000167948,0.000108735,0.594003311,1690000000.0,0.671561665,0.033741598,0.738568897,0.32900011,0.114549474,0.619259655,0.452877437,0.568157177,0.311345194,0.014013092,0,0.820480555,0.002756138,0.624535273,0.602232458,0.841699013,0.277810705,0.026844864,0.565402096,1,0.041165019,6,0,892
0.429434992,0.481519843,0.477220408,0.593356779,0.593356779,0.998847994,0.796584319,0.808574875,0.302370897,0.78094092,0.000117024,0.0,0.469105793,0.000429043,0.0,0.197842485,0.197842485,0.197842485,0.1987331,0.323512768,0.005641514,0.092256331,0.153724486,0.021935493,0.847845688,0.688038137,0.687983315,0.217433844,4370000000.0,0.000412097,0.26322509,0.382614284,0.030136567,0.001251424,0.630304722,0.001826571,0.04909756,0.95090244,0.011351575,0.371504844,0.005365848,0.092220757,0.152756202,0.406796146,0.022488756,0.012672841,0.000498683,382000000.0,0.000407752,0.012096774,0.13938575,0.339657629,0.046109512,0.938359354,0.047931114,0.855912509,0.002740362,0.001703481,0.000268288,0.053841929,0.363652839,0.277566388,0.073727429,0.992119696,0.741252685,0.327885271,0.0,0.938764044,0.001971984,0.021264911,0.001332562,7690000000.0,0.594650717,1110000000.0,0.671446412,0.035629501,0.992119696,0.327885271,0.110933234,0.602729823,0.439560953,0.603238901,0.310054153,0.00967854,0,0.763822859,0.008274052,0.622696253,0.593356164,0.838248677,0.276103798,0.026791157,0.565158396,1,0.078282555,6,0,926
0.519134208,0.563399477,0.568981209,0.606898341,0.606898341,0.999043038,0.797478275,0.809380406,0.303524768,0.781646747,0.000139226,486000000.0,0.470179412,0.000935094,0.206194959,0.186886351,0.186886351,0.186886351,0.224543821,0.323831082,0.027602583,0.105773146,0.179709272,0.022079964,0.848026335,0.689342732,0.689342732,0.217589011,6820000000.0,0.000452024,0.263785346,0.380993629,0.01686859,0.009750626,0.630941357,0.002104706,0.055204523,0.944795477,0.005249009,0.370689559,0.005365848,0.105785985,0.178719554,0.40117065,0.154422789,0.000835929,0.007566487,7430000000.0,0.000191394,0.029354839,0.012901899,0.395479523,0.009217439,0.840769332,0.310968416,0.510913623,0.053714239,0.009944969,0.004942781,0.057314492,0.365670093,0.277298491,0.018222605,0.946798915,0.736513979,0.328041536,0.0,0.947813791,0.00234795,0.026302627,0.000128749,7900000000.0,0.593977437,3870000000.0,0.671567181,0.432501648,0.946798915,0.328041536,0.110933234,0.633745422,0.455231702,0.611432808,0.313509499,0.017390712,0,0.814119472,0.001383077,0.623990779,0.606899752,0.841079078,0.276305775,0.026826045,0.565319434,1,0.069821633,6,0,945
0.571345001,0.62003925,0.607473633,0.631646464,0.631646464,0.999351896,0.797758137,0.809579348,0.303367663,0.781860923,0.00022711,856000000.0,0.495102455,0.0,0.236967304,0.193965699,0.193965699,0.193965699,0.238820081,0.331081559,0.018467263,0.128898298,0.197785644,0.02211628,0.848069885,0.689446692,0.689446692,0.217599185,9430000000.0,0.00057707,0.264096945,0.385175664,0.044102202,0.02922942,0.630612252,0.000867234,0.02551622,0.97448378,0.018351134,0.369637181,0.005365848,0.12886153,0.194125632,0.397652538,0.116941529,0.001562294,0.004047529,3000000000.0,0.003111475,0.023548387,0.031655479,0.433199159,0.001473443,0.910972909,0.514042366,0.674839512,0.405304498,0.032360427,0.073257065,0.028944963,0.437893775,0.277130769,0.030646674,0.959997411,0.739200519,0.32701454,0.0,0.946412166,0.002437902,0.037216115,0.000266074,0.000205948,0.594080573,0.000433622,0.671643066,0.01898247,0.959997411,0.32701454,0.110933234,0.728506873,0.534285666,0.65606116,0.323340239,0.006539061,0,0.841260269,0.000297243,0.624215893,0.631645658,0.842348432,0.275408263,0.026791157,0.565158396,1,0.143389651,6,0,948
0.475162092,0.536306149,0.524599818,0.598480808,0.598480808,0.998963772,0.797389598,0.809312704,0.303535644,0.781573062,8340000000.0,115000000.0,0.47256989,0.000364036,0.346087661,0.187054907,0.187054907,0.187054907,0.216034792,0.3250336,0.041744181,0.095839101,0.171348949,0.022022441,0.847925141,0.689141765,0.689141765,0.217564492,544000000.0,0.000445186,0.263201001,0.386013934,0.025886347,0.0232549,0.63223586,0.001941473,0.051667322,0.948332678,0.013090418,0.371455636,0.005750951,0.09580341,0.17039439,0.398981543,0.215892054,0.000862305,0.007332516,0.000691684,0.002959419,0.039193548,0.072205984,0.392698039,0.002194935,0.905939523,0.730467175,0.738209289,0.176034899,0.024672486,0.01716984,0.054045783,0.372563817,0.277008753,0.003482434,0.949629401,0.739721447,0.327909748,0.000261942,0.936427818,0.002246536,0.023254213,0.00012023,0.000124703,0.593985348,8300000000.0,0.6715871,0.028148595,0.949629401,0.327909748,0.111154273,0.683572088,0.478294633,0.620802999,0.319175542,0.011298496,0,0.79820389,0.000512391,0.624505236,0.598479093,0.840167338,0.276187456,0.027302759,0.566802077,1,0.074502788,6,0,954
0.494954419,0.523822503,0.539001017,0.621600196,0.621600196,0.99894644,0.797366357,0.809293435,0.303531052,0.78154836,0.000471566,0.000532956,0.468842421,0.0,0.0,0.166996755,0.166996755,0.166996755,0.212725726,0.32308835,0.023518913,0.093640583,0.16878813,0.02210713,0.848116117,0.68962094,0.68962094,0.217618037,7390000000.0,0.000455617,0.264175428,0.389553295,0.021254848,0.018580464,0.630609855,0.003121495,0.075127732,0.924872268,0.012947648,0.369637181,0.005365848,0.0937271,0.167853103,0.399798774,0.184407796,0.001180851,0.005355717,0.000117701,0.003210576,0.03483871,0.01219394,0.391352525,0.000448457,0.928647962,0.833174473,0.908580689,0.463574887,0.018792621,0.030294208,0.080901186,0.36304145,0.277059861,0.006706178,1.0,0.741805318,0.329045599,0.0,0.925592891,0.002222872,0.092092825,0.000205054,0.000193017,0.594022002,0.000289209,0.67159483,0.025715595,1.0,0.329045599,0.110933234,0.689656443,0.474689499,0.620547528,0.320424,0.01379097,0,0.792139103,0.000219238,0.623934038,0.621595999,0.839803017,0.277043063,0.026790438,0.565154968,1,0.051219177,6,0,980
0.53946278,0.594635848,0.588628942,0.611871027,0.611950302,0.999117566,0.797593374,0.809489382,0.303569965,0.781760571,0.000145586,5870000000.0,0.476706676,0.000184018,0.091608462,0.230710884,0.230710884,0.230710884,0.242696417,0.334936691,0.032366865,0.118882827,0.195074188,0.022098217,0.848023276,0.689478258,0.689478258,0.217602271,0.000105884,0.000647242,0.264250025,0.389460154,0.020581527,0.01666964,0.630640676,0.002078261,0.054630106,0.945369894,0.005900926,0.369965979,0.005477966,0.118854528,0.193839077,0.397748998,0.124437781,0.000941434,0.006710871,9420000000.0,0.000277635,0.026612903,0.012966526,0.398713281,0.006244817,0.861549073,0.489993539,0.571393467,0.354931561,0.017036975,0.035568897,0.052589387,0.381061743,0.277100811,0.009500324,0.876598492,0.73755969,0.327883798,0.001172899,0.94170086,0.00252845,0.017701953,0.000218905,0.000192115,0.594027265,0.000372557,0.671667582,0.200163597,0.876598492,0.327883798,0.111710806,0.760370737,0.511474403,0.639552877,0.328047682,0.014245188,0,0.826888452,0.001386285,0.624457086,0.611872687,0.841804919,0.276286438,0.026799144,0.565196197,1,0.070539504,6,0,991
0.516940477,0.573320977,0.565394293,0.615870797,0.615870797,0.999041651,0.797484362,0.809392645,0.303538303,0.781659238,0.000284581,0.000165201,0.478317103,0.0,0.127644498,0.175761662,0.175761662,0.175761662,0.225772903,0.3265898,0.026816099,0.105284586,0.180010545,0.022077831,0.847974279,0.689249736,0.689249736,0.217576799,6370000000.0,0.00044037,0.263188568,0.385157036,0.029747177,0.026432119,0.630612252,0.002121121,0.05553708,0.94446292,0.006339356,0.369637181,0.005365848,0.105305584,0.179036272,0.396753583,0.178410795,0.002144603,0.002947694,0.000159164,0.000661936,0.032580645,0.023086527,0.398159246,0.004566146,0.928533434,0.76868302,0.813527304,0.667849319,0.027058779,0.067882233,0.05184298,0.384009652,0.277034279,0.007286784,0.850585061,0.740999637,0.327865995,0.0,0.939679423,0.002301069,0.060271011,0.000177282,0.000172803,0.594019258,0.000406277,0.671611717,0.141847903,0.850585061,0.327865995,0.110933234,0.726762105,0.49596689,0.646273758,0.324226024,0.009807839,0,0.821046301,0.000436251,0.624041717,0.615872422,0.841477124,0.276317505,0.026791157,0.565158396,1,0.069394435,6,0,1001
0.522790426,0.588857392,0.580973286,0.618090488,0.618090488,0.999085675,0.797539421,0.809456832,0.303542412,0.78172001,0.000275909,0.000262828,0.477939659,0.00010201,0.0,0.187476297,0.187476297,0.187476297,0.228892881,0.327438636,0.020887215,0.107401677,0.182345409,0.022092085,0.848019818,0.689383329,0.689383329,0.217590474,0.000100637,0.000579041,0.263925216,0.389516039,0.024892278,0.021271087,0.630618759,0.001705286,0.046346404,0.953653596,0.005894196,0.369827303,0.005365848,0.107357467,0.180951663,0.397123347,0.137931034,0.001164619,0.005429153,0.00011751,0.000368414,0.027096774,0.02553354,0.402580222,0.011104104,0.87995567,0.558192415,0.62142165,0.446683828,0.021554154,0.049703246,0.04731553,0.386393906,0.277066688,0.008965005,0.919085154,0.738278746,0.327661601,0.000361946,0.941174914,0.002363445,0.036807527,0.000209554,0.000193081,0.59403065,0.000414299,0.671645445,0.20456917,0.919085154,0.327661601,0.111185354,0.744960811,0.512025051,0.637536158,0.325893069,0.011756251,0,0.824716819,0.00131624,0.624084435,0.6180858,0.841627021,0.276015824,0.026793168,0.565167969,1,0.082768503,6,0,1014
